loc_rowid,tfopwg_disp,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim
3229,PC,6.2390000,0.035,-0.035,0,-27.3780000,0.023,-0.023,0,2459604.4366950,0.001155,-0.001155,0,2.6797436,0.0000101,-0.0000101,0,2.0292672,0.0756185,-0.0756185,0,9857.9233831,350.0003400,-350.0003400,0,12.2250402,0.7423229,-0.7423229,0,709.9849597,,,,1316.5338707,,,,12.7739000,0.007,-0.007,0,488.4290000,5.1800000,-5.1800000,0,5573.0000000,131.6000000,-131.6000000,0,1.0755200,0.0583945,-0.0583945,0
3230,FP,18.7990000,0.035,-0.035,0,-29.0590000,0.024,-0.024,0,2459605.7746780,0.000536,-0.000536,0,8.2064867,0.0000166,-0.0000166,0,2.9678542,0.0468091,-0.0468091,0,29281.2259569,345.8900500,-345.8900500,0,14.6693181,0.8646077,-0.8646077,0,77.9725277,,,,757.8882131,,,,12.7085000,0.007,-0.007,0,328.0600000,2.1920000,-2.1920000,0,5236.1000000,124.7000000,-124.7000000,0,0.8245690,0.0476683,-0.0476683,0
3231,PC,13.0380000,3.086,-3.086,0,-6.0110000,3.086,-3.086,0,2459088.5003230,0.000152,-0.000152,0,0.5045539,0.0000024,-0.0000024,0,1.0056629,0.0425136,-0.0425136,0,18806.2299248,320.6136000,-320.6136000,0,18.3768141,3.3280954,-3.3280954,0,6493.5059824,,,,2289.4942693,,,,13.5029000,0.006,-0.006,0,,,,0,5227.0000000,166.8000000,-166.8000000,0,1.0000000,,,0
3232,PC,1.6760000,0.081,-0.081,0,-1.2620000,0.074,-0.074,0,2458866.2273240,0.005176,-0.005176,0,1.6667559,0.0006260,-0.0006260,0,2.3500000,0.3840000,-0.3840000,0,1730.0000000,4.7050900,-4.7050900,0,5.7391300,0.4293750,-0.4293750,0,3970.5300000,,,,2211.0000000,,,,11.7248000,0.007,-0.007,0,598.8940000,17.9840000,-17.9840000,0,7189.4000000,107.2000000,-107.2000000,0,1.4000000,0.0700000,-0.0700000,0
3233,PC,-5.5630000,0.040,-0.040,0,-14.0660000,0.026,-0.026,0,2459606.4262770,0.001438,-0.001438,0,5.8677921,0.0000241,-0.0000241,0,3.4005120,0.0994835,-0.0994835,0,14083.5242428,293.3917200,-293.3917200,0,12.8354727,0.7138460,-0.7138460,0,233.7179242,,,,997.2240750,,,,12.9395000,0.007,-0.007,0,488.0690000,6.4590000,-6.4590000,0,5565.6000000,106.7000000,-106.7000000,0,1.0433300,0.0518216,-0.0518216,0
3234,PC,25.6510000,0.045,-0.045,0,-6.6650000,0.043,-0.043,0,2458866.7493720,0.001574,-0.001574,0,1.4658218,0.0001651,-0.0001651,0,1.2940000,0.1120000,-0.1120000,0,8700.0000000,7.7217800,-7.7217800,0,12.9122000,0.8194360,-0.8194360,0,491.4150000,,,,1311.0000000,,,,12.5548000,0.008,-0.008,0,550.3930000,11.3640000,-11.3640000,0,5586.0000000,129.2000000,-129.2000000,0,1.3600000,0.0700000,-0.0700000,0
3235,PC,2.0580000,0.072,-0.072,0,-8.0120000,0.067,-0.067,0,2459603.2380590,0.001792,-0.001792,0,2.5492773,0.0000089,-0.0000089,0,2.3010000,0.2260000,-0.2260000,0,3970.0000000,3.8463700,-3.8463700,0,13.2377000,0.8585820,-0.8585820,0,1223.6200000,,,,1647.0000000,,,,12.1957000,0.007,-0.007,0,1039.3300000,40.8950000,-40.8950000,0,6862.4000000,119.6000000,-119.6000000,0,2.0700000,0.1100000,-0.1100000,0
3236,PC,-4.8580000,0.038,-0.038,0,-1.2660000,0.042,-0.042,0,2460313.0364480,0.001033,-0.001033,0,3.2905683,0.0000190,-0.0000190,0,2.7899266,0.0795348,-0.0795348,0,18079.6226420,425.4113200,-425.4113200,0,14.6087971,0.3460885,-0.3460885,0,560.3316578,,,,1240.8835851,,,,13.1225000,0.007,-0.007,0,601.6020000,9.9105000,-9.9105000,0,5689.0000000,122.0000000,-122.0000000,0,1.0620300,,,0
3237,PC,11.9540000,0.040,-0.040,0,-4.2290000,0.034,-0.034,0,2458860.7006190,0.002047,-0.002047,0,3.8960447,0.0009340,-0.0009340,0,2.1500000,0.1860000,-0.1860000,0,13340.0000000,15.7225000,-15.7225000,0,12.1478000,0.8356960,-0.8356960,0,151.2320000,,,,976.0000000,,,,12.7251000,0.009,-0.009,0,406.4970000,4.2145000,-4.2145000,0,5295.0000000,131.8000000,-131.8000000,0,1.0200000,0.0600000,-0.0600000,0
3238,APC,0.1720000,0.069,-0.069,0,-2.6360000,0.044,-0.044,0,2459601.4569630,0.001389,-0.001389,0,2.9859012,0.0000075,-0.0000075,0,1.2050000,0.3310000,-0.3310000,0,4150.0000000,12.5577000,-12.5577000,0,14.0883000,1.1287900,-1.1287900,0,339.3690000,,,,1195.0000000,,,,11.9181000,0.008,-0.008,0,806.3250000,28.6895000,-28.6895000,0,6709.5000000,140.9000000,-140.9000000,0,1.9400000,0.1200000,-0.1200000,0
3239,CP,-0.5500000,0.032,-0.032,0,-1.3540000,0.037,-0.037,0,2459937.0789690,0.002303,-0.002303,0,2.8989758,0.0000050,-0.0000050,0,1.3070000,0.3710000,-0.3710000,0,3680.0000000,18.4165000,-18.4165000,0,10.0928000,0.8570360,-0.8570360,0,401.9000000,,,,1247.0000000,,,,11.5817000,0.008,-0.008,0,421.7450000,4.6110000,-4.6110000,0,5908.0000000,133.4000000,-133.4000000,0,1.4700000,0.0700000,-0.0700000,0
3240,FP,2.3060000,0.072,-0.072,0,-5.3760000,0.060,-0.060,0,2459549.7600300,0.000707,-0.000707,0,3.6754815,0.0000097,-0.0000097,0,2.3005775,0.0687858,-0.0687858,0,9843.1330115,250.9319500,-250.9319500,0,22.3487036,10.0451330,-10.0451330,0,1252.5773445,,,,1517.2980079,,,,12.2337000,0.021,-0.021,0,595.1370000,15.5305000,-15.5305000,0,6305.0000000,178.2000000,-178.2000000,0,1.4902101,0.0791005,-0.0791005,0
3241,PC,-7.5780000,0.043,-0.043,0,-21.1350000,0.044,-0.044,0,2458867.3469170,0.001080,-0.001080,0,3.6346303,0.0003175,-0.0003175,0,2.7280000,0.1840000,-0.1840000,0,25220.0000000,13.9448000,-13.9448000,0,13.6402000,,,0,215.4560000,,,,1067.0000000,,,,13.0456000,0.008,-0.008,0,359.9480000,3.6500000,-3.6500000,0,5058.0000000,123.0000000,-123.0000000,0,0.8500000,,,0
3242,FP,135.9470000,0.045,-0.045,0,-69.8740000,0.037,-0.037,0,2458356.0706800,0.003620,-0.003620,0,4.8957700,0.0000400,-0.0000400,0,2.4780000,0.1410000,-0.1410000,0,360.0000000,0.2182780,-0.2182780,0,3.3073400,0.1679540,-0.1679540,0,240.7780000,,,,1097.0000000,,,,7.1995000,0.006,-0.006,0,75.5476000,0.1708000,-0.1708000,0,5883.0000000,52.4000000,-52.4000000,0,1.7700000,0.0800000,-0.0800000,0
3243,FP,-0.8520000,0.063,-0.063,0,-2.5910000,0.058,-0.058,0,2459501.0927320,0.000555,-0.000555,0,1.0590994,0.0000123,-0.0000123,0,0.9853402,0.1657479,-0.1657479,0,5155.2973108,235.0988900,-235.0988900,0,10.6616565,1.6141707,-1.6141707,0,18843.6190459,,,,2988.2080302,,,,13.2860000,0.008,-0.008,0,1696.2600000,114.4250000,-114.4250000,0,9332.0000000,126.0000000,-126.0000000,0,1.4284800,,,0
3244,PC,32.7200000,0.039,-0.039,0,-23.3820000,0.046,-0.046,0,2459912.9762330,0.001599,-0.001599,0,2.9594596,0.0000053,-0.0000053,0,0.7060000,0.2420000,-0.2420000,0,2140.0000000,26.3070000,-26.3070000,0,7.7539700,0.7708200,-0.7708200,0,94.5522000,,,,868.0000000,,,,11.4102000,0.006,-0.006,0,294.6520000,2.0020000,-2.0020000,0,5560.0000000,123.6000000,-123.6000000,0,1.1900000,0.0600000,-0.0600000,0
3245,PC,-0.5450000,0.070,-0.070,0,-6.9590000,0.065,-0.065,0,2459602.2309960,0.000367,-0.000367,0,3.8850001,0.0000053,-0.0000053,0,2.8815405,0.0334155,-0.0334155,0,18102.2024030,145.9809900,-145.9809900,0,12.1627174,0.6193916,-0.6193916,0,268.0376910,,,,1031.9739072,,,,12.4679000,0.006,-0.006,0,339.0690000,5.5530000,-5.5530000,0,5382.2000000,108.6000000,-108.6000000,0,0.8931500,0.0444924,-0.0444924,0
3246,PC,0.1340000,0.038,-0.038,0,-2.9170000,0.024,-0.024,0,2459500.9542300,0.000713,-0.000713,0,3.7178656,0.0000095,-0.0000095,0,3.2262534,0.0930909,-0.0930909,0,11274.5959098,241.7387000,-241.7387000,0,13.6754452,0.3047134,-0.3047134,0,837.7005046,,,,1372.1195235,,,,13.4461000,0.008,-0.008,0,940.2960000,22.1020000,-22.1020000,0,6268.0000000,122.0000000,-122.0000000,0,1.2358600,,,0
3247,PC,-15.1120000,0.024,-0.024,0,-22.2860000,0.033,-0.033,0,2459606.1490280,0.001206,-0.001206,0,4.9513106,0.0000150,-0.0000150,0,4.1704262,0.0837992,-0.0837992,0,8623.7001528,152.3618600,-152.3618600,0,14.0040077,0.7164033,-0.7164033,0,663.7580626,,,,1294.5600539,,,,12.4988000,0.008,-0.008,0,595.1410000,7.7430000,-7.7430000,0,5914.0000000,126.5000000,-126.5000000,0,1.4362500,0.0691508,-0.0691508,0
3248,PC,-7.8010000,0.056,-0.056,0,-9.0770000,0.039,-0.039,0,2459604.9236010,0.000930,-0.000930,0,4.8709815,0.0000108,-0.0000108,0,4.4370000,0.1740000,-0.1740000,0,12380.0000000,2.0564900,-2.0564900,0,21.2108000,1.1504600,-1.1504600,0,611.5980000,,,,1385.0000000,,,,12.3972000,0.008,-0.008,0,790.3380000,23.8535000,-23.8535000,0,5908.0000000,130.9000000,-130.9000000,0,1.8700000,0.1000000,-0.1000000,0
3249,PC,1.3660000,0.023,-0.023,0,-6.5840000,0.034,-0.034,0,2459744.7662280,0.003421,-0.003421,0,1.0358225,0.0000038,-0.0000038,0,1.1910000,0.3480000,-0.3480000,0,6610.0000000,46.7955000,-46.7955000,0,10.1292000,,,0,1819.3400000,,,,1819.0000000,,,,13.4768000,0.007,-0.007,0,868.3550000,16.0970000,-16.0970000,0,6180.0000000,122.0000000,-122.0000000,0,1.1400000,,,0
3250,PC,-1.0760000,0.022,-0.022,0,-2.1020000,0.028,-0.028,0,2460287.7069130,0.010528,-0.010528,0,4.8504819,0.0000508,-0.0000508,0,4.9957058,0.2148172,-0.2148172,0,6852.3350469,248.3279000,-248.3279000,0,17.4413086,0.8009589,-0.8009589,0,1660.3166024,,,,1628.0490201,,,,13.1470000,0.009,-0.009,0,1386.9500000,32.8950000,-32.8950000,0,6313.0000000,122.0000000,-122.0000000,0,2.0589900,,,0
3251,PC,-4.2860000,0.038,-0.038,0,-4.3910000,0.027,-0.027,0,2459601.1488490,0.002034,-0.002034,0,3.2371501,0.0000161,-0.0000161,0,3.3511315,0.1271259,-0.1271259,0,10146.6837063,289.4919400,-289.4919400,0,13.8548638,0.5371373,-0.5371373,0,984.9041254,,,,1428.7894629,,,,13.2237000,0.007,-0.007,0,814.3860000,15.9915000,-15.9915000,0,5800.1000000,112.8000000,-112.8000000,0,1.3530200,,,0
3252,CP,-6.0390000,0.069,-0.069,0,-22.7920000,0.051,-0.051,0,2459502.7447280,0.000431,-0.000431,0,3.2442990,0.0000044,-0.0000044,0,2.6887498,0.0518922,-0.0518922,0,5692.0048309,83.7549600,-83.7549600,0,12.9273057,0.6855241,-0.6855241,0,1427.7989564,,,,1567.7850348,,,,11.9824000,0.009,-0.009,0,558.1410000,12.7590000,-12.7590000,0,5999.0000000,132.1000000,-132.1000000,0,1.5585901,0.0800503,-0.0800503,0
3253,FP,18.8130000,0.021,-0.021,0,0.1760000,0.027,-0.027,0,2458354.5915200,0.001350,-0.001350,0,0.4568000,0.0000400,-0.0000400,0,0.5480000,0.0670000,-0.0670000,0,3428.7000000,9.5993600,-9.5993600,0,6.6426400,0.3842650,-0.3842650,0,1132.9700000,,,,1616.0000000,,,,12.7226000,0.006,-0.006,0,506.6200000,5.2260000,-5.2260000,0,5777.0000000,66.7000000,-66.7000000,0,1.0300000,0.0200000,-0.0200000,0
3254,PC,-12.9280000,0.084,-0.084,0,-7.7400000,0.068,-0.068,0,2459503.0923560,0.000755,-0.000755,0,5.4290781,0.0000093,-0.0000093,0,3.1018506,0.0840108,-0.0840108,0,7391.6084773,172.7723000,-172.7723000,0,24.5471729,9.7839900,-9.7839900,0,1214.2295602,,,,1505.5491913,,,,11.5562000,0.006,-0.006,0,629.2840000,21.1485000,-21.1485000,0,6403.0000000,125.9000000,-125.9000000,0,1.8696700,0.1011460,-0.1011460,0
3255,PC,1.3960000,0.034,-0.034,0,2.1940000,0.031,-0.031,0,2459602.1805290,0.002561,-0.002561,0,2.5972551,0.0000198,-0.0000198,0,2.7403458,0.1836361,-0.1836361,0,9907.4814267,599.9783000,-599.9783000,0,23.7348191,1.0927039,-1.0927039,0,5351.1817869,,,,2181.3842633,,,,13.0367000,0.008,-0.008,0,1555.2500000,60.9050000,-60.9050000,0,7054.0000000,122.0000000,-122.0000000,0,2.1075301,,,0
3256,PC,-1.5560000,0.041,-0.041,0,-46.4810000,0.038,-0.038,0,2459601.3589460,0.000579,-0.000579,0,3.1235179,0.0000056,-0.0000056,0,2.7145235,0.0475714,-0.0475714,0,15459.8027576,178.8860800,-178.8860800,0,13.2914966,0.7370533,-0.7370533,0,489.4706790,,,,1199.6413306,,,,12.3381000,0.010,-0.010,0,359.0790000,4.4200000,-4.4200000,0,5376.0000000,118.6000000,-118.6000000,0,1.0444700,0.0556356,-0.0556356,0
3257,APC,-9.4150000,0.099,-0.099,0,-11.5160000,0.086,-0.086,0,2459605.9427920,0.001651,-0.001651,0,0.6848358,0.0000022,-0.0000022,0,0.8800000,0.1860000,-0.1860000,0,1430.0000000,5.6494000,-5.6494000,0,4.4942700,0.3532970,-0.3532970,0,2198.6800000,,,,1907.0000000,,,,11.4534000,0.007,-0.007,0,353.3550000,8.0140000,-8.0140000,0,6385.1000000,111.2000000,-111.2000000,0,1.1000000,0.0500000,-0.0500000,0
3258,FA,-13.9110000,2.185,-2.185,0,-8.9990000,2.185,-2.185,0,2459580.8509290,0.002007,-0.002007,0,2.3378945,0.0000233,-0.0000233,0,2.5247352,0.1980718,-0.1980718,0,4971.1871392,324.0106800,-324.0106800,0,8.3129300,1.4181500,-1.4181500,0,1340.5004828,,,,1543.2507377,,,,13.0410000,0.019,-0.019,0,896.9740000,,,0,6666.8000000,541.3000000,-541.3000000,0,1.3300000,0.2100000,-0.2100000,0
3259,FP,-10.0150000,0.030,-0.030,0,-7.3170000,0.034,-0.034,0,2459629.9572960,0.004540,-0.004540,0,7.1404043,0.0000551,-0.0000551,0,1.7190000,0.4040000,-0.4040000,0,8300.0000000,37.5463000,-37.5463000,0,10.5731000,,,0,53.0520000,,,,751.0000000,,,,13.2971000,0.007,-0.007,0,715.5930000,12.7600000,-12.7600000,0,5886.6000000,137.9000000,-137.9000000,0,1.1100000,,,0
3260,APC,-18.7040000,0.038,-0.038,0,-6.4690000,0.035,-0.035,0,2459632.2170960,0.000604,-0.000604,0,4.9807125,0.0000063,-0.0000063,0,3.3330000,0.0740000,-0.0740000,0,26850.0000000,4.3175600,-4.3175600,0,17.2544000,0.8147860,-0.8147860,0,231.2000000,,,,1086.0000000,,,,12.6865000,0.007,-0.007,0,470.3530000,6.9980000,-6.9980000,0,5545.7000000,100.5000000,-100.5000000,0,1.0400000,0.0500000,-0.0500000,0
3261,FA,,,,,,,,,2458897.5120840,0.001290,-0.001290,0,2.9146300,0.0003169,-0.0003169,0,2.9770000,0.1990000,-0.1990000,0,9960.0000000,5.0022100,-5.0022100,0,9.9639100,,,0,588.8270000,,,,,,,,12.0330000,0.018,-0.018,0,335.7440000,,,0,5484.8000000,,,0,0.9900000,,,0
3262,PC,-11.8200000,0.034,-0.034,0,-36.5840000,0.043,-0.043,0,2459585.9193430,0.003376,-0.003376,0,19.5105608,0.0001253,-0.0001253,0,4.4710000,0.3340000,-0.3340000,0,3300.0000000,1214.3900000,-1214.3900000,0,,,,0,,,,,,,,,11.2270000,0.007,-0.007,0,341.6000000,2.9990000,-2.9990000,0,,,,0,,,,0
3263,PC,8.1810000,0.067,-0.067,0,-23.2640000,0.058,-0.058,0,2459632.0999770,0.000766,-0.000766,0,2.9150294,0.0000047,-0.0000047,0,2.8190000,0.1030000,-0.1030000,0,13530.0000000,3.3354800,-3.3354800,0,12.8379000,1.5687600,-1.5687600,0,464.8160000,,,,1293.0000000,,,,12.3722000,0.007,-0.007,0,397.9850000,7.3860000,-7.3860000,0,5385.0000000,137.3000000,-137.3000000,0,1.0800000,0.1300000,-0.1300000,0
3264,FP,7.8500000,2.000,-2.000,0,-51.7000000,2.000,-2.000,0,2459367.9204460,0.000535,-0.000535,0,10.9803025,0.0000093,-0.0000093,0,1.6590000,0.1000000,-0.1000000,0,2390.0000000,3.8346300,-3.8346300,0,7.5874100,,,0,73.7576000,,,,,,,,10.2401000,0.006,-0.006,0,204.2070000,,,0,5951.0000000,,,0,1.2700000,,,0
3265,PC,-7.9400000,0.026,-0.026,0,-15.1790000,0.025,-0.025,0,2459631.5612360,0.001868,-0.001868,0,3.2493152,0.0000104,-0.0000104,0,1.8490000,0.1790000,-0.1790000,0,9260.0000000,7.3539700,-7.3539700,0,10.3587000,,,0,173.4600000,,,,1011.0000000,,,,13.2390000,0.007,-0.007,0,563.9280000,6.7675000,-6.7675000,0,5371.2000000,71.3000000,-71.3000000,0,1.0400000,,,0
3266,PC,-1.9280000,2.184,-2.184,0,-6.0730000,2.185,-2.185,0,2459635.3382710,0.001128,-0.001128,0,1.7088305,0.0000045,-0.0000045,0,1.8710000,0.1440000,-0.1440000,0,9720.0000000,6.4145100,-6.4145100,0,,,,0,564.6140000,,,,1358.0000000,,,,13.1894000,0.006,-0.006,0,,,,0,5253.2000000,416.3000000,-416.3000000,0,,,,0
3267,PC,2.5020000,0.036,-0.036,0,4.5280000,0.029,-0.029,0,2459604.0644140,0.002061,-0.002061,0,24.0819851,0.0000971,-0.0000971,0,4.0320000,0.2890000,-0.2890000,0,7830.0000000,3.6398900,-3.6398900,0,9.4263200,0.5003430,-0.5003430,0,22.9814000,,,,609.0000000,,,,12.6635000,0.012,-0.012,0,505.2070000,4.4385000,-4.4385000,0,5952.0000000,138.2000000,-138.2000000,0,1.0500000,0.0500000,-0.0500000,0
3268,APC,2.8050000,0.029,-0.029,0,-15.2000000,0.040,-0.040,0,2459635.9155210,0.000521,-0.000521,0,0.4399856,0.0000007,-0.0000007,0,0.6030000,0.1300000,-0.1300000,0,6830.0000000,3164.0500000,-3164.0500000,0,18.9074000,,,0,1456.3600000,,,,1721.0000000,,,,13.3585000,0.007,-0.007,0,412.0340000,4.0140000,-4.0140000,0,4423.0000000,122.0000000,-122.0000000,0,1.1000000,,,0
3269,PC,0.1710000,2.269,-2.269,0,-7.9370000,2.267,-2.267,0,2459631.9096110,0.001151,-0.001151,0,3.3952015,0.0000089,-0.0000089,0,2.3680000,0.1310000,-0.1310000,0,8260.0000000,3.0727800,-3.0727800,0,,,,0,321.9930000,,,,1180.0000000,,,,13.2742000,0.006,-0.006,0,627.8290000,,,0,5673.6000000,360.3000000,-360.3000000,0,,,,0
3270,PC,6.0490000,0.091,-0.091,0,-1.1210000,0.112,-0.112,0,2459633.6361460,0.000515,-0.000515,0,1.3460633,0.0000014,-0.0000014,0,1.8290000,0.0780000,-0.0780000,0,15780.0000000,2.5759500,-2.5759500,0,14.2662000,0.6940230,-0.6940230,0,1231.3600000,,,,1650.0000000,,,,12.5984000,0.007,-0.007,0,504.7110000,8.3885000,-8.3885000,0,5788.7000000,114.3000000,-114.3000000,0,1.0900000,0.0500000,-0.0500000,0
3271,PC,-10.9350000,0.096,-0.096,0,2.2860000,0.098,-0.098,0,2459633.4484170,0.002371,-0.002371,0,2.5733766,0.0000117,-0.0000117,0,2.4570000,0.2570000,-0.2570000,0,6710.0000000,7.6573600,-7.6573600,0,,,,0,,,,,,,,,12.9621000,0.007,-0.007,0,916.9810000,87.9135000,-87.9135000,0,,,,0,,,,0
3272,CP,50.3760000,0.077,-0.077,0,-37.0260000,0.078,-0.078,0,2459613.3798170,0.000959,-0.000959,0,11.8886495,0.0000273,-0.0000273,0,4.8030000,0.5040000,-0.5040000,0,7800.0000000,2.9068800,-2.9068800,0,11.0233000,0.6475000,-0.6475000,0,138.0650000,,,,954.0000000,,,,11.3660000,0.007,-0.007,0,311.7050000,4.3435000,-4.3435000,0,5773.9000000,138.7000000,-138.7000000,0,1.2100000,0.0700000,-0.0700000,0
3273,APC,-1.0830000,2.242,-2.242,0,2.3420000,2.233,-2.233,0,2459635.4600060,0.001594,-0.001594,0,0.8275646,0.0000025,-0.0000025,0,1.0560000,0.1310000,-0.1310000,0,3670.0000000,7.9011600,-7.9011600,0,8.4178900,0.9931630,-0.9931630,0,1716.0100000,,,,1793.0000000,,,,12.7477000,0.006,-0.006,0,,,,0,6203.3000000,47.0000000,-47.0000000,0,1.3200000,0.1400000,-0.1400000,0
3274,PC,0.0030000,0.031,-0.031,0,0.7260000,0.025,-0.025,0,2459632.8284490,0.002887,-0.002887,0,3.0193545,0.0000141,-0.0000141,0,1.3450000,0.2760000,-0.2760000,0,2360.0000000,1524.3500000,-1524.3500000,0,14.3570000,6.1304700,-6.1304700,0,1252.3000000,,,,1657.0000000,,,,12.8957000,0.006,-0.006,0,872.9860000,11.5590000,-11.5590000,0,6341.0000000,120.2000000,-120.2000000,0,1.4200000,0.0600000,-0.0600000,0
3275,FP,2.3440000,0.021,-0.021,0,10.4020000,0.023,-0.023,0,2458357.5838100,0.002350,-0.002350,0,9.3073400,0.0021800,-0.0021800,0,4.6830000,0.2740000,-0.2740000,0,42774.4000000,1444.9900000,-1444.9900000,0,30.7623000,5.6637200,-5.6637200,0,304.1380000,,,,1163.0000000,,,,13.5281000,0.006,-0.006,0,958.3660000,15.7885000,-15.7885000,0,5819.0000000,31.3000000,-31.3000000,0,1.3500000,0.0100000,-0.0100000,0
3276,PC,0.5030000,0.019,-0.019,0,-3.5060000,0.025,-0.025,0,2459633.5300480,0.001953,-0.001953,0,3.6217624,0.0000176,-0.0000176,0,2.9630000,0.2410000,-0.2410000,0,6140.0000000,5.0143700,-5.0143700,0,10.1723000,,,0,493.8660000,,,,1313.0000000,,,,13.1697000,0.006,-0.006,0,765.9390000,11.6540000,-11.6540000,0,5788.0000000,122.0000000,-122.0000000,0,1.2800000,,,0
3277,PC,0.4310000,0.036,-0.036,0,-8.8080000,0.043,-0.043,0,2459629.9287380,0.003237,-0.003237,0,4.1124956,0.0000230,-0.0000230,0,1.9071145,0.3730939,-0.3730939,0,5537.3250771,536.9101600,-536.9101600,0,12.4396125,3.0120680,-3.0120680,0,1230.1400953,,,,1510.4570936,,,,13.0933000,0.006,-0.006,0,1059.1600000,47.4750000,-47.4750000,0,6145.0000000,122.0000000,-122.0000000,0,1.6436400,,,0
3278,PC,-6.3150000,0.044,-0.044,0,-14.1610000,0.034,-0.034,0,2458895.0991040,0.000948,-0.000948,0,3.6566206,0.0002678,-0.0002678,0,2.5570000,0.1140000,-0.1140000,0,21730.0000000,8.3726100,-8.3726100,0,13.5870000,0.9972210,-0.9972210,0,113.2120000,,,,908.0000000,,,,12.6496000,0.006,-0.006,0,253.7010000,1.9500000,-1.9500000,0,4489.2000000,107.4000000,-107.4000000,0,0.9100000,0.0600000,-0.0600000,0
3279,FP,-11.3320000,0.053,-0.053,0,-35.5910000,0.050,-0.050,0,2458883.5446370,0.003913,-0.003913,0,19.5112506,0.0006207,-0.0006207,0,3.8960000,0.8100000,-0.8100000,0,4080.0000000,113.2980000,-113.2980000,0,,,,0,,,,,,,,,11.4794000,0.006,-0.006,0,345.3660000,3.5650000,-3.5650000,0,,,,0,,,,0
3280,APC,-24.5970000,0.047,-0.047,0,-23.1640000,0.034,-0.034,0,2459606.7666680,0.000549,-0.000549,0,0.8962710,0.0000013,-0.0000013,0,0.9960000,0.0780000,-0.0780000,0,12490.0000000,8.8791300,-8.8791300,0,13.8677000,0.9051140,-0.9051140,0,818.6140000,,,,1490.0000000,,,,12.9959000,0.007,-0.007,0,655.5030000,13.2620000,-13.2620000,0,5726.0000000,136.7000000,-136.7000000,0,1.2200000,0.0700000,-0.0700000,0
3281,FP,14.2310000,0.038,-0.038,0,-3.9610000,0.035,-0.035,0,2459632.6872080,0.000726,-0.000726,0,2.1461672,0.0000034,-0.0000034,0,1.9420000,0.1220000,-0.1220000,0,14110.0000000,6.3451200,-6.3451200,0,16.9100000,0.9203680,-0.9203680,0,663.9590000,,,,1414.0000000,,,,12.7553000,0.007,-0.007,0,749.8920000,15.0685000,-15.0685000,0,6046.0000000,121.0000000,-121.0000000,0,1.4100000,0.0700000,-0.0700000,0
3282,KP,-23.7410000,0.024,-0.024,0,-21.2740000,0.031,-0.031,0,2459632.9433800,0.000261,-0.000261,0,1.5407760,0.0000007,-0.0000007,0,1.7050000,0.0260000,-0.0260000,0,27310.0000000,1.0994200,-1.0994200,0,13.3674000,1.1963000,-1.1963000,0,210.6690000,,,,1061.0000000,,,,12.9178000,0.006,-0.006,0,213.7710000,0.8370000,-0.8370000,0,4234.0000000,120.1000000,-120.1000000,0,0.7700000,0.0700000,-0.0700000,0
3283,PC,12.4690000,0.038,-0.038,0,2.2090000,0.042,-0.042,0,2459616.6543570,0.000978,-0.000978,0,11.0783748,0.0000228,-0.0000228,0,2.6730000,0.1530000,-0.1530000,0,9060.0000000,3.8863400,-3.8863400,0,10.2336000,0.5773230,-0.5773230,0,36.8868000,,,,686.0000000,,,,12.2280000,0.008,-0.008,0,387.6350000,3.8850000,-3.8850000,0,5623.0000000,127.5000000,-127.5000000,0,1.0600000,0.0500000,-0.0500000,0
3284,PC,-16.0290000,0.029,-0.029,0,1.6680000,0.029,-0.029,0,2459592.0078610,0.002327,-0.002327,0,15.9544918,0.0000684,-0.0000684,0,3.7420000,0.4100000,-0.4100000,0,12480.0000000,12.2575000,-12.2575000,0,9.8811700,,,0,19.3942000,,,,584.0000000,,,,13.3104000,0.007,-0.007,0,362.0750000,2.3445000,-2.3445000,0,4798.0000000,122.0000000,-122.0000000,0,0.8200000,,,0
3285,PC,-0.1260000,0.023,-0.023,0,-26.7460000,0.036,-0.036,0,2459938.0350610,0.000731,-0.000731,0,1.2220437,0.0000009,-0.0000009,0,1.8710000,0.0630000,-0.0630000,0,20110.0000000,1.2985500,-1.2985500,0,14.8723000,,,0,973.6480000,,,,1556.0000000,,,,13.2705000,0.007,-0.007,0,489.1280000,4.6715000,-4.6715000,0,5196.0000000,122.0000000,-122.0000000,0,1.0000000,,,0
